instructions,cycles,cpu_migrations,branches,branch_misses,context_switches,cache_references,cache_misses,L1_dcache_stores,L1_dcache_loads,L1_dcache_load_misses,LLC_stores,LLC_loads,thread,workload,class,app,dwarfs,MIPS,instructions_per_cycle,Loads_PTI,Stores_PTI,L1_load_ratio,L1_load_rate_PTI,branch_miss_predict_ratio,branch_miss_predict_rate_PTI,cache_misses_PTI,power,seconds
611414182226,774317564966,0,97950842128,429234982,21368,65391628700,6221332195,5703426683,230174979813,83680098355,329360297,65273553650,1,C,MEM,cg,SLA,2399.67888153381,0.789616831503554,106.758324467313,0.538686060242968,2.75065379149673,136.863194848282,0.004382146928753,0.70203635191658,10.1753154831145,324,254.79
611459176634,773579453919,1,97972397257,429442844,21342,65388144118,6219918993,5707658705,230151308545,83675924819,328096521,65269547944,1,C,MEM,cg,SLA,2402.59008500589,0.790428408531678,106.743917563393,0.53657960095738,2.75050809468604,136.846298193813,0.004383304441081,0.702324636558772,10.1722555334598,324,254.5
611111268763,773411640230,1,97902117280,429023555,21322,65363732981,6198727796,5733342450,230189321485,83665981906,324703028,65241971293,1,C,MEM,cg,SLA,2403.20605907822,0.790150079175516,106.75956184716,0.531332090565533,2.75128930828328,136.9079350727,0.00438216830156,0.702038363436533,10.1433701403467,324,254.29
611140968572,774263703810,1,97900665980,429114688,21340,65385569282,6216935559,5737604776,230183019689,83662217058,324617879,65273169974,1,C,MEM,cg,SLA,2401.15106306774,0.789318891696324,106.805423512219,0.53116694133353,2.75133779361145,136.89512135553,0.004383164135856,0.70215336570002,10.1726702654652,324,254.52
611179746199,774306486422,1,97930162138,429566911,21358,65382353861,6216083113,5717784549,230158771684,83666300541,326171783,65270092102,1,C,MEM,cg,SLA,2399.88905720737,0.789325360069249,106.793611057831,0.533675706743395,2.7509136916029,136.893117059802,0.004386461756233,0.702848734225124,10.1706300833078,324,254.67
612192453191,816082979109,2,98116934211,442001334,22484,65351261541,6428982404,5753467740,230326587153,83669523655,326751656,65253461213,2,C,MEM,cg,SLA,4555.3423111169,0.750159565709105,106.589783772851,0.533740091529772,2.75281341510585,136.671929258324,0.004504842487735,0.721997358340676,10.5015708221973,336,134.39
611917297253,817496036326,2,98080556762,442556774,22515,65359948564,6426888799,5741533281,230244543262,83655501723,331340427,65233180289,2,C,MEM,cg,SLA,4547.54233987069,0.748526317024222,106.604569901591,0.541479099361046,2.75229409327297,136.710470677236,0.00451217640489,0.723229717458081,10.50287159368,336,134.56
611930306503,817292629472,2,98114925743,441828723,22528,65360266704,6426694282,5740076375,230297431680,83664221401,331278515,65220338506,2,C,MEM,cg,SLA,4545.612141606,0.748728526890459,106.581317860713,0.541366412938686,2.75263939380003,136.721813761956,0.004503175430793,0.722024580748288,10.5023304348605,334,134.62
612273353189,816274485118,2,98190114094,441735883,22490,65330958781,6413907652,5743087808,230333072522,83684999155,331398581,65216065472,2,C,MEM,cg,SLA,4555.60530646577,0.750082679725669,106.514623137402,0.541259192930616,2.75238184677974,136.67914620019,0.004498781644933,0.721468410635931,10.4755622935302,334,134.4
611914986102,816642931830,2,98076604552,441572294,22508,65344326919,6413495546,5741900426,230270314083,83668437401,331855968,65221128239,2,C,MEM,cg,SLA,4548.20117513007,0.749305433564178,106.585276909901,0.542323648770195,2.75217658218448,136.732126686391,0.004502320364954,0.721623598096345,10.481023821389,336,134.54
612520820223,817432534033,2,98259643488,442688079,22513,65359627910,6426516685,5735199310,230365065819,83670847059,334378320,65213398228,2,C,MEM,cg,SLA,4551.6892340269,0.749322781662459,106.467235194157,0.545905231234855,2.75322975583789,136.600821223576,0.004505288878379,0.72273148011333,10.491915495477,334,134.57
612336965910,816791470396,2,98130193517,441937748,22508,65336723028,6427936930,5742810310,230278604174,83665104379,333028328,65227549652,2,C,MEM,cg,SLA,4551.67595264997,0.749685798767125,106.522312522917,0.543864484002012,2.75238530906321,136.632457350773,0.004503585819623,0.721723124037158,10.4973850802023,336,134.53
612266667145,816516703753,2,98161928720,441660031,22491,65356296120,6424045040,5743479260,230310558512,83669857922,331605486,65214647989,2,C,MEM,cg,SLA,4554.87774992561,0.749851980162568,106.513471153176,0.541603036380008,2.75261084734605,136.655908955738,0.004499300663293,0.721352401984353,10.4922338332664,336,134.42
611845432850,818305443898,2,98081730331,442583379,22541,65351478020,6427638829,5735895028,230256261739,83657019549,330055761,65215285148,2,C,MEM,cg,SLA,4541.60802293646,0.747698108832654,106.58784334505,0.539443041133097,2.75238423482363,136.729008761776,0.0045123936691,0.723358147724384,10.5053310589568,336,134.72
611833115252,817628623599,2,98076995097,442434695,22522,65373629428,6429901790,5732667102,230255962645,83668963858,329874216,65223395793,2,C,MEM,cg,SLA,4544.89017420888,0.748301976707788,106.603245504513,0.539157178284037,2.7519877386767,136.751283597225,0.004511095538382,0.723129696596712,10.509241212535,336,134.62
612747025690,819176505179,2,98283034036,442382161,22551,65335762514,6423760542,5738566459,230372896602,83678089580,330853289,65233702544,2,C,MEM,cg,SLA,4544.2526378671,0.748003661989924,106.461067633159,0.539950869002479,2.75308504004209,136.562212579934,0.004501104034273,0.72196541550217,10.4835442240888,336,134.84
612041010820,815190934404,2,98114460644,442607426,22460,65318510976,6414067232,5729942908,230299217157,83687602345,334286220,65232890302,2,C,MEM,cg,SLA,4559.64397541533,0.750794672744335,106.58254781751,0.546182713397147,2.75189168650808,136.735285488267,0.004511133456728,0.723166288165892,10.479799749704,336,134.23
611981862335,817442169867,2,98101113638,443353584,22509,65348808820,6424095629,5736021541,230279071403,83662819869,331656451,65226313488,2,C,MEM,cg,SLA,4548.6982483648,0.748654626460696,106.582102350437,0.541938366824425,2.75246605079261,136.708005609491,0.004519353221983,0.724455431258038,10.4971993851077,336,134.54
611535026297,815383379703,2,98047013112,441079375,22463,65364030770,6415628499,5734589235,230241076654,83657687313,333571066,65211546096,2,C,MEM,cg,SLA,4554.8564449352,0.749996923557295,106.63583162337,0.545465184586168,2.75218075049777,136.799502425182,0.004498651830384,0.721265922691048,10.491023773157,336,134.26
612045693654,818162549935,2,98131606647,441874909,22542,65366887838,6433450736,5736513120,230281098124,83655107375,331552130,65219327202,2,C,MEM,cg,SLA,4543.43176938609,0.748073464988864,106.559572068274,0.541711400697204,2.75274403858835,136.681146918242,0.004502880612049,0.721963921291471,10.5113895950993,336,134.71
612341711174,818936820785,2,98149005927,442685280,22557,65340065659,6426246517,5723110716,230250228234,83669510203,334764504,65237479612,2,C,MEM,cg,SLA,4542.2573338328,0.747727658144659,106.537703412241,0.546695575184939,2.7519012323051,136.63859357643,0.004510338905819,0.722938307030025,10.4945431606797,336,134.81
612085709282,817485724206,2,98121479091,441187876,22507,65350983158,6425955315,5738267800,230282842387,83671454359,332974535,65235683045,2,C,MEM,cg,SLA,4550.82311733829,0.74874177145601,106.579327136267,0.543999851574042,2.75222707853207,136.698918288992,0.004496343513033,0.720794276536092,10.4984566990428,336,134.5
613766661625,820993668624,2,98625745836,441789467,22612,65328018965,6411456619,5733740139,230535859512,83675850984,331983494,65202373350,2,C,MEM,cg,SLA,4541.37374491306,0.747590005966409,106.233162253178,0.540895286037604,2.75510624392791,136.331697721184,0.004479453749679,0.719800364898159,10.4460815809466,336,135.15
612089909388,816578454841,2,98085751065,441661088,22506,65318771079,6410540091,5744299738,230286521285,83664181858,333067653,65219066592,2,C,MEM,cg,SLA,4550.85434489219,0.74957881359628,106.551448719698,0.544148249940958,2.7525102878058,136.68609884723,0.004502805791917,0.721562439154725,10.4732000849509,336,134.5
612582137443,817935025104,2,98316684375,442094874,22525,65353884562,6415154998,5739010929,230385510503,83667387868,329815140,65206651678,2,C,MEM,cg,SLA,4549.77820441919,0.748937407791176,106.445564916701,0.538401497269726,2.75358794356618,136.581501082025,0.004496641407411,0.721690769249922,10.4723180874612,336,134.64
611860536484,815670797880,2,98112988819,442148929,22477,65353664643,6414815425,5738581720,230309625329,83663026788,329967280,65206899307,2,C,MEM,cg,SLA,4554.56704245943,0.750131717445665,106.571506771307,0.539285115356722,2.75282444552955,136.735451625565,0.004506527976797,0.72263024437034,10.4841136868577,336,134.34
612828714055,819003144585,2,98350939227,442518392,22564,65352952400,6427232079,5739284710,230410834689,83663291529,329639405,65227625516,2,C,MEM,cg,SLA,4544.18444353404,0.748261735143311,106.436960312121,0.537898106664786,2.75402545702058,136.519862092316,0.004499381454595,0.722091478174903,10.4878115721307,336,134.86
612523545441,817031359598,2,98296177953,442462329,22507,65332834247,6412867905,5742933886,230390915723,83680615476,330918566,65206744673,2,C,MEM,cg,SLA,4553.7398367482,0.74969404570025,106.45589897455,0.540254441585177,2.75321727036146,136.616161286914,0.004501317733957,0.722359707301438,10.4695859493579,336,134.51
612128590522,817091376395,2,98129181893,441971467,22495,65356031188,6425536772,5742668941,230298311385,83669382477,330610698,65223294270,2,C,MEM,cg,SLA,4552.15728803451,0.749155612463695,106.551622126292,0.540100075570834,2.75248011359839,136.685957448336,0.004503975866037,0.722023891455721,10.4970375040325,336,134.47
612028533915,817887068748,2,98112450882,441447206,22527,65359515505,6425062303,5743144059,230292435891,83668012470,332556447,65206037741,2,C,MEM,cg,SLA,4544.99134052428,0.748304450945626,106.540845937186,0.543367553262127,2.7524549596965,136.70606488687,0.004499400453577,0.721285334813016,10.4979783571534,336,134.66
612105711710,818606247947,2,98108799056,441978718,22548,65339493323,6422629318,5730126120,230309658586,83680503959,336504195,65223147714,2,C,MEM,cg,SLA,4542.86560568502,0.747741314270582,106.555365300857,0.549748496971103,2.75224989919805,136.709235607731,0.004504985508463,0.722062724697132,10.4926799327808,336,134.74
612230388709,817389367421,2,98116617216,441784853,22513,65346971132,6426254102,5741249761,230284606300,83670840196,334258646,65213144721,2,C,MEM,cg,SLA,4549.86911941885,0.749007037662711,106.517327339,0.545968727074861,2.75226836207878,136.665611082186,0.004502650677687,0.721599027339339,10.4964637831045,336,134.56
613034808379,816835838205,2,98358469979,440972128,22513,65318445196,6415874947,5754585295,230432997929,83678469090,329050425,65213757319,2,C,MEM,cg,SLA,4555.84726797711,0.750499402335415,106.378555389766,0.536756511216846,2.75379079511073,136.498723965225,0.004483316262383,0.719326410136527,10.4657596262193,336,134.56
612213787292,816143138259,2,98188670651,442670377,22472,65312887396,6408136944,5734250987,230404600416,83680346567,330604625,65204471118,2,C,MEM,cg,SLA,4557.1965705821,0.750130410454687,106.506048167289,0.540014994537056,2.75338965322667,136.684844908741,0.004508365110405,0.723065024324362,10.4671555541816,336,134.34
612364453673,817549243398,2,98199260181,441962188,22519,65329047610,6414565243,5759100752,230359419039,83666421467,327221692,65240208930,2,C,MEM,cg,SLA,4549.85105634148,0.74902454942997,106.538203742371,0.534357750580237,2.75330789819736,136.628475028496,0.004500667186142,0.721730638264653,10.4750777164237,336,134.59
614712032020,1099000806245,4,98897946304,450037440,31556,66213507819,7510212659,5791735951,230754538759,83691408868,356834401,66102613855,4,C,MEM,cg,SLA,6509.71123604787,0.559337198414177,107.534276883732,0.580490347370312,2.75720700463952,136.147341370531,0.004550523613672,0.732110999228591,12.2174486064975,364,94.43
613273602035,1098253850651,4,98492442197,449521578,31535,66207658490,7498998551,5793889321,230555795081,83691746837,357808195,66080213137,4,C,MEM,cg,SLA,6499.29633356295,0.558407877806644,107.749971493521,0.583439746652555,2.75482115972601,136.467225328612,0.004564021035247,0.732987000432387,12.227818914945,364,94.36
613583876855,1098499707712,4,98550986137,448836602,31530,66225944231,7505587689,5807178376,230549750671,83687314008,356205268,66087392355,4,C,MEM,cg,SLA,6501.20657824751,0.558565352860218,107.707185354575,0.580532314222098,2.75489485358511,136.390992600636,0.004554359317887,0.73149999361223,12.2323743698593,364,94.38
613722620937,1097532533384,4,98563986081,450260715,31501,66230155930,7515971032,5801901484,230529829468,83695201927,355767224,66079862033,4,C,MEM,cg,SLA,6509.5738325944,0.559183989785452,107.670566113585,0.579687324310831,2.7543971955414,136.373011311231,0.004568207241842,0.733655074197143,12.2465276259901,360,94.28
613628948369,1098134259644,4,98589521120,447740057,31527,66237553768,7516174085,5808357459,230631412384,83683614364,357855345,66086342756,4,C,MEM,cg,SLA,6504.44083494806,0.558792281526605,107.697563701411,0.583178720546292,2.75599248594616,136.374945455927,0.004541456859853,0.729659280563726,12.2487280057072,360,94.34
613453356614,1099488595792,4,98552932046,449116661,31559,66221140669,7508812139,5803536637,230605955451,83700013219,356597515,66086651019,4,C,MEM,cg,SLA,6494.31882928224,0.557944265144568,107.728893006259,0.581295238106228,2.75514837551605,136.440712756041,0.00455711110442,0.732112158418909,12.2402331946563,364,94.46
613118254839,1098983322295,4,98454158517,447568096,31545,66229606107,7508310938,5805429572,230588277004,83707793488,357609760,66091626711,4,C,MEM,cg,SLA,6493.52102138318,0.557895868300011,107.795887970022,0.583263925315526,2.75468110429952,136.527974542172,0.004545954205913,0.729986576761652,12.2461056716891,360,94.42
613286003453,1100310571277,4,98455452264,449578674,31586,66221582477,7501363801,5804977871,230548855261,83699161951,356101233,66074115558,4,C,MEM,cg,SLA,6488.42576653618,0.557375362431747,107.737850180799,0.580644643763324,2.75449418951136,136.476556581671,0.004566315665226,0.73306527699756,12.2314283364774,364,94.52
613239952805,1096839038011,4,98515973992,447915962,31485,66218627390,7503699845,5794071890,230609699066,83696611907,361317860,66074178314,4,C,MEM,cg,SLA,6507.21511889856,0.559097489743841,107.746042983293,0.589194911954624,2.75530506924514,136.482646840223,0.004546632833741,0.730408969525229,12.2361561908639,364,94.24
613359068698,1097365352472,4,98500561198,448064136,31506,66212888410,7500323291,5804892524,230586607121,83687746971,358955311,66087532904,4,C,MEM,cg,SLA,6505.71774181163,0.558937884558051,107.746891301838,0.585228668358923,2.75532100536658,136.441688469117,0.004548848560358,0.730508700150341,12.2282748780763,364,94.28
613088118512,1098018343068,4,98430166955,448503920,31516,66220499269,7503035452,5808264167,230549366716,83692003703,357412025,66085095123,4,C,MEM,cg,SLA,6500.08607413062,0.558358721766847,107.790533085835,0.582970072666649,2.75473589489094,136.508931058924,0.004556569737457,0.731548869497822,12.2381028525072,364,94.32
613842149974,1097203874401,4,98619835196,448215842,31506,66199881180,7495334228,5785358277,230596350678,83684867679,359997853,66119786701,4,C,MEM,cg,SLA,6512.22310602589,0.55946042872763,107.714640814093,0.586466493080099,2.75553223747125,136.32962103131,0.004544885327675,0.730180946386599,12.2105238754254,364,94.26
613168069564,1096937601989,4,98465239532,449212496,31483,66240465880,7518711703,5793279771,230537197029,83672185545,358650802,66091196546,4,C,MEM,cg,SLA,6506.45235106112,0.558981721888451,107.78642891988,0.584914348614113,2.75524292245258,136.458810721335,0.004562142926124,0.732609081094874,12.2620731186252,364,94.24
613357140927,1097753016443,4,98508892205,448292890,31517,66226520891,7511942704,5799031183,230562186867,83699947387,357987021,66091017281,4,C,MEM,cg,SLA,6502.93830499364,0.55873874335999,107.752910777419,0.583651835305862,2.75462762002656,136.462008513506,0.004550786025155,0.730883950128094,12.2472572711011,364,94.32
613790354731,1097542426998,4,98661301026,448296755,31509,66220733742,7507619878,5807264521,230665799926,83705130419,357411174,66081876295,4,C,MEM,cg,SLA,6508.91150297985,0.559240663169478,107.661965988307,0.582301711398901,2.75569488717554,136.374137804242,0.00454379529094,0.730374388493724,12.2315703075691,364,94.3
613726772317,1096710105344,4,98534464269,450117147,31490,66202399515,7502643721,5788674656,230559962995,83706411128,358974561,66108170099,4,C,MEM,cg,SLA,6510.99906977509,0.55960710977902,107.71596267411,0.584909404627673,2.75438834239875,136.390353009994,0.004568118884487,0.733416183394892,12.2247294063371,364,94.26
614621860889,1099957019044,4,98838305634,450121704,31585,66218347908,7505225509,5788513913,230688448773,83689290723,356814663,66093069588,4,C,MEM,cg,SLA,6504.62335579426,0.558768979376288,107.534524548804,0.580543397014706,2.75648708192004,136.163869280455,0.004554122018915,0.73235550611385,12.2111268514665,364,94.49
614904512526,1101105783488,4,98966537156,448695668,31622,66226601775,7508531882,5802310374,230827472932,83689509520,356384037,66095144201,4,C,MEM,cg,SLA,6499.3606651094,0.558442723439479,107.488468298084,0.579576226455048,2.75814106518138,136.101634994037,0.004533811941836,0.729699748269497,12.2108908441008,364,94.61
612938168612,1096992151137,3,98398503741,449007082,31491,66226896883,7514863885,5808708719,230564202604,83714576156,355990924,66101534821,4,C,MEM,cg,SLA,6503.3227438939,0.558744351978004,107.843724222114,0.580794184845989,2.75417033915754,136.579153400696,0.004563149488348,0.7325487381815,12.2603947181449,364,94.25
613483205813,1096506359043,4,98512593875,449794144,31484,66205646589,7496113660,5785356326,230534279204,83694132167,355732834,66077881169,4,C,MEM,cg,SLA,6511.86929002229,0.559488963063042,107.709356251134,0.579857493455874,2.75448556828334,136.424487865298,0.004565854235558,0.733180859293327,12.2189386587462,364,94.21
613606071923,1099719326382,4,98556120966,449631361,31567,66225191576,7503266303,5796566453,230555768890,83705571697,356399718,66069733313,4,C,MEM,cg,SLA,6494.56045642464,0.55796607116265,107.674510302582,0.580828212607263,2.75436585899649,136.415813870082,0.004562186057983,0.732768760893916,12.2281487200498,364,94.48
613181091819,1098299258453,4,98464815547,448249747,31532,66223055045,7506381937,5803491384,230562041790,83692575832,356689486,66076155308,4,C,MEM,cg,SLA,6498.315937039,0.558300560707553,107.759609990558,0.581703334885754,2.75486851130999,136.48916600433,0.004552384976398,0.731023433338866,12.241704835895,364,94.36
614262748880,1098056416364,4,98783477873,447765354,31530,66231704900,7513933139,5805915361,230723698955,83688317632,357287206,66084248918,4,C,MEM,cg,SLA,6511.15909349163,0.559409097497933,107.583031916705,0.581652080728402,2.75694034105876,136.241889622301,0.00453279600639,0.728947595823483,12.2324414962495,364,94.34
613729104544,1097881217915,4,98625313574,450102231,31506,66218671687,7509370701,5777955271,230601595206,83700465198,358129321,66097122290,4,C,MEM,cg,SLA,6508.26197819724,0.559012299809209,107.697552227232,0.58352996191388,2.75508140439236,136.380146514624,0.004563759695043,0.733389092463564,12.2356437806212,364,94.3
613633961815,1095607054908,4,98596884224,448914326,31454,66208311586,7492303935,5800039625,230634533888,83693588096,358828834,66061321998,4,C,MEM,cg,SLA,6519.69785183808,0.560085807284737,107.655909074205,0.584760388650361,2.75570135221652,136.390084812861,0.00455302750724,0.731566950225841,12.2097282765109,364,94.12
613445960508,1097690991421,4,98537314954,450236908,31512,66218805183,7515743892,5780154199,230562474263,83715978308,358975395,66098449673,4,C,MEM,cg,SLA,6503.87998842239,0.558851229810926,107.749425260317,0.58517851303924,2.75410356449203,136.468383031937,0.004569202116073,0.733947139577144,12.2516804671371,364,94.32
615787789327,1101331195525,4,99162752096,449796636,31619,66220185895,7502434400,5796471976,230870013977,83698970690,357288487,66078562764,4,C,MEM,cg,SLA,6508.00876481716,0.559130433995794,107.30736125219,0.580213659953348,2.75833755270521,135.921777178264,0.004535943451474,0.730440979499751,12.1834738038562,364,94.62
613313214505,1097863533622,4,98507315334,449280017,31514,66223393574,7513679583,5805662277,230584971534,83688079973,357275315,66080897601,4,C,MEM,cg,SLA,6503.85169146342,0.558642486722914,107.744128184705,0.58253320905266,2.75529049786293,136.452432450105,0.004560879722249,0.73254579613552,12.2509663990596,364,94.3
613283088359,1098356810948,3,98460820255,449721893,31524,66202496966,7495228150,5793270339,230551316708,83708370253,357278712,66066496136,4,C,MEM,cg,SLA,6498.70815258027,0.558364169317319,107.725938298377,0.58256736372104,2.75422058763278,136.492220056131,0.004567521292584,0.733302289817495,12.2214818772444,364,94.37
613015265767,1097850604233,4,98418954333,448497964,31519,66244534576,7516197991,5810291786,230526262957,83683816888,354824786,66080230474,4,C,MEM,cg,SLA,6500.00281801506,0.558377673067162,107.795407658113,0.578818841576557,2.75472930764534,136.511799234389,0.004557028339099,0.731626093256981,12.2610290652318,364,94.31
619595619697,1514420946979,6,100205201618,457540549,44401,66652498609,7943770890,5888824375,231551588822,83708022400,365145062,66487299775,6,C,MEM,cg,SLA,7139.84350883844,0.409130381439178,107.307569100495,0.589328023620578,2.76618156997578,135.101055815946,0.004566035910433,0.738450264099269,12.820895818929,372,86.78
618044863960,1516669911600,6,99777116541,455469145,43774,66661903543,7943027057,5901404531,231374620726,83678596486,366520545,66507015530,6,C,MEM,cg,SLA,7114.59495752274,0.407501236249883,107.608718085398,0.593032264116867,2.76503945384302,135.392430817799,0.004564865780751,0.73695158969799,12.8518616045227,372,86.87
618012885635,1514193034807,6,99754247126,457444493,43719,66657514339,7943259715,5891386737,231351808765,83702727449,366097570,66485534733,6,C,MEM,cg,SLA,7124.88915880793,0.408146696906298,107.57952832114,0.592378538553997,2.76396977513024,135.438482586001,0.004585714455067,0.740186011704241,12.8529030698744,372,86.74
617899596898,1513357929299,6,99736805989,457205467,43684,66672575220,7952875638,5899681473,231355261007,83693647913,366726258,66499249429,6,C,MEM,cg,SLA,7126.86962973472,0.408297062403615,107.621448149249,0.59350460793477,2.76431087395659,135.448620347321,0.004584119798767,0.739934884721204,12.8708218583169,376,86.7
618677831002,1514389221628,6,99965387474,457446390,43732,66670063627,7946614076,5897946499,231412928241,83688079825,368060925,66493639475,6,C,MEM,cg,SLA,7130.08909763743,0.408532906974145,107.477003608337,0.594915328392962,2.76518386758194,135.269239709883,0.00457604778573,0.739393537439555,12.8445107902603,376,86.77
619676743491,1516661593444,6,100244810416,457527775,43899,66658375171,7941383460,5888972624,231554221788,83673396765,367636374,66495043980,6,C,MEM,cg,SLA,7129.276846422,0.40857943932229,107.306018304632,0.59327121416384,2.76735773543805,135.027492388401,0.004564104347161,0.738332977323757,12.8153646936329,376,86.92
618570088000,1512050402841,6,99910570080,457729927,43696,66662870272,7948886647,5893070601,231400917594,83710390843,367451427,66484632002,6,C,MEM,cg,SLA,7141.1924266913,0.409093563837399,107.481162267258,0.594033617416043,2.76430339487956,135.328869706031,0.004581396409144,0.739980700457019,12.8504219670577,376,86.62
618012948468,1513563075663,6,99771787312,457467126,43720,66671472622,7950419940,5899502552,231332538101,83703128876,367847753,66494814486,6,C,MEM,cg,SLA,7127.35495868989,0.408316612901835,107.594532850541,0.59521043031843,2.76372629323931,135.439118360696,0.004585135120106,0.74022255866001,12.8644876449731,372,86.71
618922651666,1511276345450,6,100016439693,457855866,43625,66659665859,7940718945,5883718904,231456628161,83716850178,366690323,66470352357,6,C,MEM,cg,SLA,7146.91283678984,0.409536385274203,107.396864823216,0.592465507625149,2.76475557392417,135.262217261968,0.004577806082734,0.739762658173126,12.8299051967566,376,86.6
620259842178,1514662644348,6,100396896513,457057691,43794,66656821648,7947536324,5901392123,231647082776,83680837275,365938676,66515416871,6,C,MEM,cg,SLA,7147.49760518553,0.409503624118885,107.237986965972,0.589976411684225,2.76822137922377,134.912550490389,0.004552508163844,0.736880997156084,12.8132369429121,376,86.78
618110371303,1512565187032,6,99694698450,457499726,43694,66654497370,7952902040,5898985220,231389524864,83703362640,364189942,66545435086,6,C,MEM,cg,SLA,7128.47850655057,0.408650401716487,107.659470177987,0.589198885681652,2.76439939287964,135.418149453714,0.004589007571245,0.74015863062704,12.8664756477633,376,86.71
618164494108,1515474310835,6,99810560336,457208213,43751,66667769062,7945396511,5899973598,231404556715,83684744658,366311759,66495617794,6,C,MEM,cg,SLA,7120.07019244414,0.407901664639503,107.569455101028,0.592579746154106,2.76519403459611,135.376174878429,0.004580759906175,0.739622248378634,12.8532074985398,376,86.82
618415967705,1516960313753,6,99925952094,457571320,43790,66660579614,7943043759,5889758421,231443243685,83697709196,364215557,66491176755,6,C,MEM,cg,SLA,7116.40929464902,0.407667861906698,107.518531582803,0.588949147531941,2.76522793644227,135.342089413716,0.004579103930574,0.739908643850336,12.8441763696325,376,86.9
620760124201,1517035467038,6,100543986181,457263146,43825,66648706417,7939730540,5901279663,231736567778,83699414820,366177324,66487441697,6,C,MEM,cg,SLA,7139.27687407706,0.409192888161692,107.106495899005,0.589885383619508,2.76867608066749,134.833749071322,0.004547891558395,0.736618104438583,12.7903359614464,376,86.95
618283788478,1513399101168,6,99855456781,458665038,43689,66667479077,7947164296,5897645784,231368112518,83701685581,366064473,66487928091,6,C,MEM,cg,SLA,7131.30090516724,0.408539814779079,107.536263007429,0.592065455736958,2.764198963402,135.377454723574,0.004593289668745,0.741835782447206,12.8535867252207,376,86.7
620209281129,1516872675380,6,100281617930,457605791,43790,66642888859,7934508008,5900080487,231631152069,83697269005,365381402,66537183982,6,C,MEM,cg,SLA,7137.86720139257,0.40887365907203,107.281825678066,0.58912598233757,2.76748757543287,134.950042754345,0.004563207100622,0.737824803535664,12.7932751885886,376,86.89
618559771796,1518328883799,6,99879706752,457752337,43879,66642350975,7937221565,5885988151,231367133231,83694077093,368739984,66519056812,6,C,MEM,cg,SLA,7109.88243443678,0.407395116035932,107.538607981021,0.596126681386597,2.76443855129566,135.30475292629,0.004583036453407,0.740029271012739,12.8317778279601,376,87
620183879131,1515564702125,5,100325507851,456454578,43836,66656760145,7941943792,5889551581,231609977616,83703446169,368286089,66517160889,6,C,MEM,cg,SLA,7143.32963753744,0.409209767330573,107.253934078718,0.593833702217545,2.76703036991299,134.965530362197,0.004549736032016,0.735998779329097,12.805788830126,376,86.82
618351001173,1513128343046,6,99854338977,457484189,43704,66667070502,7949447158,5898926095,231404622120,83700021823,366550787,66494624554,6,C,MEM,cg,SLA,7131.2536174951,0.408657338298369,107.53540372355,0.592787569365393,2.76469010497214,135.360049008124,0.00458151537216,0.739845473092404,12.8558814377595,376,86.71
618052969858,1514751461432,6,99771907730,457130269,43730,66656098312,7937959956,5900836447,231381079425,83698032439,366248571,66493271709,6,C,MEM,cg,SLA,7120.42592002304,0.408022692563512,107.585069487292,0.592584436709603,2.76447453640721,135.42210218362,0.004581753315142,0.739629596966466,12.8434945597362,376,86.8
619677345176,1515514755240,6,100232341083,455450827,43760,66653953268,7942565684,5905985412,231607496799,83712669816,366143024,66494089505,6,C,MEM,cg,SLA,7135.02988112838,0.408889021392515,107.304373836863,0.590860754956289,2.76669585748576,135.090737893966,0.004543950805488,0.734980600058315,12.817260056109,376,86.85
618173972997,1514387554126,6,99819635217,457280165,43713,66667891928,7948541884,5902484791,231372619020,83692185834,366169636,66502670849,6,C,MEM,cg,SLA,7126.74628772193,0.40820064276992,107.579215162659,0.592340751948444,2.76456656872265,135.386136411159,0.004581064276642,0.739727301657553,12.8580985793761,376,86.74
618272666289,1513137984245,6,99833225604,457575901,43683,66650790015,7944885547,5893820522,231339081809,83698289056,366388482,66518901317,6,C,MEM,cg,SLA,7131.99522769639,0.408602964651301,107.588293877296,0.592600161671612,2.76396428670385,135.374396475222,0.00458340295259,0.740087547046944,12.8501322801262,376,86.69
617705135079,1515828892771,6,99689400689,457094551,43766,66656742676,7939681338,5905714212,231339239244,83689129185,365780473,66481837172,6,C,MEM,cg,SLA,7113.95986501209,0.407503207007625,107.627140194484,0.592160324121669,2.7642686869475,135.483946032433,0.004585187069446,0.739988264694515,12.8535135732433,376,86.83
617305818586,1511377133044,6,99600382489,457687859,43645,66644804476,7940638641,5884472225,231240108613,83708840950,367536927,66487066483,6,C,MEM,cg,SLA,7129.88933455763,0.408439300218014,107.705232125132,0.595388729433783,2.7624335254041,135.603518433932,0.004595241981631,0.741428065668293,12.8633788989529,376,86.58
618174972626,1513916064375,6,99825952370,456554589,43787,66654657785,7937582070,5898706197,231406000855,83708234569,367479564,66481112539,6,C,MEM,cg,SLA,7126.75781215126,0.408328431920831,107.544167077145,0.594458818736953,2.76443532761707,135.411878959461,0.004573505968747,0.738552366590581,12.840348479786,376,86.74
617968497356,1510907137190,6,99674681112,457452296,43789,66657704604,7943062754,5887689297,231296911874,83735528208,365945038,66516355669,6,C,MEM,cg,SLA,7135.89488863741,0.409004949506893,107.637130296435,0.592174260606663,2.76223147836908,135.50128941243,0.004589453318501,0.740251805645799,12.8535075622539,376,86.6
