instructions,cycles,cpu_migrations,branches,branch_misses,context_switches,cache_references,cache_misses,L1_dcache_stores,L1_dcache_loads,L1_dcache_load_misses,LLC_stores,LLC_loads,thread,seconds,workload,class,app,dwarfs,MIPS,instructions_per_cycle,Loads_PTI,Stores_PTI,L1_load_ratio,L1_load_rate_PTI,branch_miss_predict_ratio,branch_miss_predict_rate_PTI,cache_misses_PTI
5879038851,6090952630,1,563050615,44436044,195,1255214,7227,489285988,1106364339,17674795,8727972,515904,1,2.33,W,CPU,ep,MR,2523.19263991416,0.965208434234695,0.087753119697831,1.4845916520037,62.5955966674578,3.00640894676068,0.078920158891932,7.55838583928419,0.00122928257206
5823834306,6090725580,1,557667055,43840045,197,1222793,1326,488272800,1109223558,17934788,8847893,511906,1,2.35,W,CPU,ep,MR,2478.22736425532,0.956180709425428,0.08789844853117,1.51925562011345,61.8475979755099,3.07954983910217,0.078613295526307,7.52769441857812,0.000227685049115
5887503770,6104622008,1,563164766,44353091,194,1218973,3416,489868285,1109423169,17823711,8645181,513567,1,2.33,W,CPU,ep,MR,2526.82565236051,0.964433794964623,0.08723000783743,1.46839498329527,62.244230115715,3.02737997227643,0.078756864203397,7.53342889154532,0.000580211942692
5880886589,6088607627,1,562239945,44368590,196,1196347,11561,489533292,1108730326,18270259,8710108,516825,1,2.33,W,CPU,ep,MR,2523.98566051502,0.965883655061157,0.087882157252735,1.48108756531574,60.6849813130728,3.10671847237692,0.078913976843108,7.54454100220024,0.001965860049338
5876587694,6088977173,1,561803847,44349810,196,1264063,10101,489768166,1109695595,17921108,8707093,566490,1,2.32,W,CPU,ep,MR,2533.01193706897,0.965119021969439,0.096397778693643,1.4816579711539,61.921148792809,3.04957722630387,0.078941805466135,7.54686432149752,0.001718854635712
5834896516,6102928467,1,559062127,44139192,198,1225728,1271,490680642,1110237916,18113353,8807898,509623,1,2.34,W,CPU,ep,MR,2493.54551965812,0.956081420182243,0.087340537848881,1.50952085882717,61.2938927431051,3.10431435250496,0.078952212765434,7.56469148663818,0.000217827342184
5808372294,6099084672,1,556150840,43826323,198,1191898,718,487983517,1106917097,17989118,8810592,524794,1,2.34,W,CPU,ep,MR,2482.21038205128,0.95233508081391,0.090351302126778,1.51687797442001,61.5325941494186,3.09710140628944,0.078802943100832,7.54537085118876,0.000123614665806
5887801114,6102190554,1,563198514,44313320,197,1204742,3642,489835143,1108529814,17781566,8653134,502052,1,2.33,W,CPU,ep,MR,2526.95326781116,0.964866806747051,0.085269863957569,1.46967158578516,62.3415178393174,3.02006906410596,0.078681528623494,7.52629362677212,0.000618567089731
5881206017,6090924197,1,562835297,44333778,199,1267518,10221,488627187,1108782517,17986757,8603177,560774,1,2.32,W,CPU,ep,MR,2535.00259353448,0.965568742408041,0.095350171100799,1.46282530745088,61.6443818638346,3.05834499726895,0.078768652634805,7.53821203879789,0.001737908852446
5879215340,6089326540,1,561787743,44289331,196,1267373,10864,489340064,1110394207,17838605,8672678,574581,1,2.32,W,CPU,ep,MR,2534.14454310345,0.965495166235575,0.097730898899172,1.47514208928432,62.2466951311496,3.03418125861673,0.07883641384465,7.53320442247996,0.001847865637117
5831044078,6093704871,1,557496175,43945284,199,1172611,1642,488923737,1110080492,18197406,8692852,564721,1,2.33,W,CPU,ep,MR,2502.5940248927,0.956896371163296,0.096847321413783,1.49078825056345,61.0021281055113,3.12078004497636,0.078826162349903,7.53643488407189,0.00028159622497
5882174234,6092573672,1,562584109,44321883,196,1260774,11423,489143577,1110157207,17964810,8626787,509483,1,2.33,W,CPU,ep,MR,2524.53829785408,0.965466246396503,0.086614741374898,1.46659834558039,61.7962119833163,3.05411048454842,0.078782678520342,7.53494902340902,0.001941968997445
5880491513,6090427447,0,562685504,44251609,196,1243997,3083,488658505,1109507171,17926124,8641069,480718,1,2.34,W,CPU,ep,MR,2513.03056111111,0.965530180627403,0.081747928542585,1.46944672582168,61.8933111809335,3.04840572601299,0.078643591642979,7.52515481098357,0.00052427590333
5887992620,6096710955,1,563684562,44347389,196,1264263,7157,489566211,1108558989,17660753,8698958,506453,1,2.3,W,CPU,ep,MR,2559.99679130435,0.965765420643925,0.086014543951653,1.4774064034068,62.769633265354,2.9994522989059,0.078674123773502,7.5318350178231,0.001215524621361
5880410628,6092314246,1,562648218,44377058,197,1254242,8945,489025430,1108183281,17959708,8726650,552844,1,2.32,W,CPU,ep,MR,2534.65975344828,0.965217877896051,0.094014522959943,1.48402051354159,61.7038584925768,3.05415882259711,0.078871764950653,7.54659169356226,0.001521152274198
5883979412,6089257435,1,563493184,44416235,195,1264895,11040,489959845,1108946322,17906967,8702445,519736,1,2.31,W,CPU,ep,MR,2547.17723463203,0.966288496554589,0.088330696558868,1.47900670458702,61.9282049271661,3.04334290556488,0.078823020865502,7.54867274168498,0.001876281208171
5887796967,6099665826,1,563635526,44309125,196,1267423,2847,488992429,1109343287,17676918,8647916,491362,1,2.33,W,CPU,ep,MR,2526.95148798283,0.965265497316771,0.083454304344051,1.46878638113202,62.7566008395807,3.00229748054762,0.078613080538859,7.52558643722675,0.000483542488975
5876858163,6090485647,1,562877536,44303589,197,1226027,2073,489301954,1107421289,17768114,8694233,501868,1,2.32,W,CPU,ep,MR,2533.12851853448,0.96492439250633,0.085397330696137,1.4794015371577,62.3263273187014,3.02340357844025,0.078709108405421,7.53865207755568,0.000352739498301
5872456667,6089482682,1,561462942,44259472,197,1225190,11720,488880649,1108910707,18088066,8792146,543335,1,2.34,W,CPU,ep,MR,2509.59686623932,0.964360516921821,0.092522606944594,1.4971836317511,61.3062063683315,3.08015316684158,0.078828839250445,7.53678988364683,0.001995757595941
5823524090,6092656939,1,558373626,43971983,198,1227677,1303,488265673,1110646816,17863535,8792952,514338,1,2.34,W,CPU,ep,MR,2488.68550854701,0.955826685845835,0.088320747377556,1.50990222829146,62.1739659031653,3.06747851025031,0.078750107369864,7.55075145572206,0.000223747679217
5878029850,6089361742,1,561683262,44225902,196,1263532,9051,489823913,1110528250,18036501,8778102,483577,1,2.32,W,CPU,ep,MR,2533.63355603448,0.96529490265911,0.082268551256166,1.49337485926513,61.5711578426437,3.06846025969058,0.078738151894582,7.52393287012654,0.00153980163949
5877970649,6090167965,1,562189581,44352879,199,1269336,8762,489187579,1108895677,17989326,8692748,550723,1,2.36,W,CPU,ep,MR,2490.66552923729,0.965157395129413,0.09369271010118,1.47886890205532,61.6418690172161,3.06046543513457,0.078893100297424,7.54561083212377,0.001490650519238
5883742118,6122285062,1,562230590,44176957,200,1390319,904,484987240,1100064464,17800790,8633505,501495,2,1.23,W,CPU,ep,MR,4783.53017723577,0.961036942647347,0.085234021128456,1.46734932069638,61.7986316337646,3.02541981667457,0.078574445762547,7.50830952717157,0.000153643715491
