instructions,cycles,cpu_migrations,branches,branch_misses,context_switches,cache_references,cache_misses,L1_dcache_stores,L1_dcache_loads,L1_dcache_load_misses,LLC_stores,LLC_loads,thread,seconds,workload,class,app,dwarfs,MIPS,instructions_per_cycle,Loads_PTI,Stores_PTI,L1_load_ratio,L1_load_rate_PTI,branch_miss_predict_ratio,branch_miss_predict_rate_PTI,cache_misses_PTI
808283949909,2033507269441,64,153335804422,665587305,114798,221131877577,77045094,85321018774,324160185464,75064156040,16844343454,85543123708,64,13.98,C,MEM,cg,SLA,57817.163798927,0.397482695073518,105.833010438511,20.8396361896044,4.31844175123027,92.8685470600412,0.004340716817634,0.823457282647929,0.095319341685152
732874335048,1752058622763,64,131963253631,657693408,65008,200256321324,58817993,85258281909,291454464992,74936372695,16097811741,85415170662,64,11.84,C,MEM,cg,SLA,61898.1701898649,0.418293272568846,116.548181014424,21.9653097006674,3.88935912575132,102.249961707408,0.004983913247843,0.897416346223837,0.080256587230808
723730443704,1731334221286,64,129215210950,656651326,63990,199277042624,56885459,85148212628,287410794345,74925658572,17011750434,85452081729,64,11.7,C,MEM,cg,SLA,61857.3028806838,0.41801890981305,118.071697097144,23.5056443762889,3.83594618749746,103.527023388067,0.005081842309216,0.907314776810142,0.078600340078088
690642125811,1667303936457,64,119924022893,661820754,61734,194605582400,55310797,85266515225,273733261201,74915308294,16601969642,85419513155,64,11.27,C,MEM,cg,SLA,61281.466354126,0.414226890916245,123.681295945703,24.0384549704448,3.65390288626662,108.471964703904,0.005518667052977,0.958268731758643,0.080086045917124
686642397756,1701233886615,64,118573743915,659600436,63096,193926200046,56510536,85218498457,271903154163,74961921771,17395948910,85434484881,64,11.47,C,MEM,cg,SLA,59864.2020711421,0.403614343188422,124.423550250038,25.3348015893736,3.62721696214823,109.17170570297,0.005562786618873,0.960617110384714,0.082299805815488
684195087529,1678141878991,64,117932906727,650722710,61819,193217380259,55256081,85170700023,270529904555,74928042483,16734750017,85461445828,64,11.31,C,MEM,cg,SLA,60494.7026992927,0.407709917793351,124.908008528164,24.4590326970021,3.61052945719727,109.512687022653,0.005517736550888,0.951077728941482,0.080760709930789
682937867070,1611403760762,64,117387485682,652862201,59612,193137712646,55920106,85468606926,270322533174,75147614856,17292907149,85583246108,64,10.9,C,MEM,cg,SLA,62654.8501899083,0.423815485416922,125.316299234038,25.3213476405863,3.59722040003531,110.035800443172,0.005561599664623,0.955961343600651,0.081881688944726
684090339437,1603455080424,64,117911761763,657739948,61010,193400547978,53630464,85282622274,270604454957,74988818190,16657266959,85383165422,64,10.91,C,MEM,cg,SLA,62703.0558604033,0.42663517537149,124.812704550498,24.349513505349,3.60859740810112,109.618297273011,0.005578238660551,0.961481123299174,0.078396756843749
676180770774,1588818886680,64,116088028518,660626601,58760,192752695203,51956113,85293515759,268179049149,74941800247,16879141502,85331902999,64,10.75,C,MEM,cg,SLA,62900.536816186,0.425587067502042,126.196879129413,24.9624689603034,3.57849755763954,110.831013666977,0.005690738394249,0.976997024396012,0.076837607997234
711312180349,1714768896282,64,125670028558,655869511,63265,197542253939,57914951,85348364291,282705023843,75068064731,18448775691,85368592928,64,11.59,C,MEM,cg,SLA,61372.9232397757,0.414815186986003,120.01564894631,25.9362572449529,3.76598257669289,105.534625730953,0.005218981156651,0.922055785236522,0.081419878078827
807052692186,2022232291813,64,152743096120,665363790,113018,213855473352,75760258,85282998164,323461824383,75038923316,17215687286,85424227731,64,13.88,C,MEM,cg,SLA,58145.0066416427,0.399090003385541,105.847150450137,21.3315530109555,4.31058722712284,92.9789641277919,0.004356097309153,0.824436615405844,0.093872752960893
703528054181,1684607653587,64,123642183374,656278449,62290,196856614407,56641681,85355988864,279003644164,75084179408,17892886999,85552786333,64,11.38,C,MEM,cg,SLA,61821.4458858524,0.417621309438428,121.60536573427,25.4330824373872,3.71587791681017,106.72521012031,0.005307884664369,0.932839060361275,0.080510905945234
682792998353,1652494517069,64,117636358416,650980319,61043,192967025930,54842229,85106359242,269828292068,74928881592,16870640137,85497286747,64,11.13,C,MEM,cg,SLA,61347.0798160827,0.413189267074881,125.216993954584,24.7082793433655,3.60112531156222,109.73879605201,0.005533836033056,0.953408017613337,0.080320432594194
5478714853,8917209919,1,563294607,40032954,247,2134049853,164171,29734285,2802233089,13804809,111881,30473424,1,2.93,W,CPU,ep,MR,1869.86855051195,0.61439787812177,5.56214820767932,0.020421029931634,202.989631294428,2.5197166434827,0.071069301041613,7.30699718348711,0.029965239003104
5445684512,8883693897,1,561873542,40061175,294,2151597324,254772,29787562,2817662565,13535382,125223,29939486,1,3.46,W,CPU,ep,MR,1573.89725780347,0.612997765922461,5.49783703665278,0.022994905364801,208.170154710078,2.48552444971311,0.071299272888703,7.35649942844137,0.046784201221828
5459239267,8883534366,1,563701484,40072599,290,2148771102,273532,29879565,2808187630,13584336,124910,30032635,1,3.46,W,CPU,ep,MR,1577.81481705202,0.614534603242396,5.50124908090056,0.022880477277312,206.722480215448,2.48832032003334,0.07108833334205,7.34032656202317,0.050104416865083
5449615433,8948067687,1,559957424,40134888,280,2143574307,260760,36981525,2802605989,20720644,122318,37140596,1,3.33,W,CPU,ep,MR,1636.52115105105,0.609027068594637,6.81526916103036,0.022445253523635,135.25670288047,3.8022213227243,0.071674892196804,7.36471930789176,0.047849247934263
5466554494,8909992756,1,563399275,40096774,287,2155895392,269317,30191536,2800445102,13825815,113450,30467602,1,3.36,W,CPU,ep,MR,1626.9507422619,0.613530745052381,5.57345619319093,0.020753474629133,202.551900340052,2.52916439691125,0.071169374507981,7.33492623992124,0.049266315792809
5448036161,8875234711,1,562339516,40056348,289,2152796771,349937,30164205,2817640079,13878095,828315,30185141,1,3.46,W,CPU,ep,MR,1574.57692514451,0.613846995420604,5.54055445080956,0.152039189080559,203.027870828093,2.5473573577479,0.071231608059356,7.35243798246882,0.06423176896384
5439677886,8887750721,1,563537991,40096374,256,2142738030,247387,30207012,2802703665,13864055,101325,30293441,1,3.02,W,CPU,ep,MR,1801.21784304636,0.612042130428694,5.56897699364988,0.018627022063343,202.156127121538,2.54869043545421,0.071151146223254,7.37109344345468,0.045478244334411
5457559816,8885270620,1,563507127,40097074,292,2148373975,257582,29979839,2809907051,13913982,99710,30422549,1,3.46,W,CPU,ep,MR,1577.3294265896,0.614225503015686,5.5743867269782,0.018270070024277,201.948446605724,2.54948776909567,0.071156285482082,7.34707000048756,0.047197283893223
5478342809,8905816420,1,560861175,39920387,263,2138582448,173221,34705501,2808344173,18544542,275379,35220022,1,3.12,W,CPU,ep,MR,1755.87910544872,0.615142121804482,6.428955475758,0.050266843386945,151.437774683246,3.38506417844725,0.071176948555942,7.28694577754745,0.031619233414059
5454323634,8883211777,1,562634909,40051164,292,2146253532,262411,30553237,2808313595,14308586,110377,30855313,1,3.46,W,CPU,ep,MR,1576.39411387283,0.614003557600876,5.65703743864056,0.020236606297425,196.267723099963,2.62334745059978,0.071184996450336,7.34301201900408,0.048110639853535
5462810686,8903451565,1,563192107,40056004,271,2152514762,274236,30166734,2817256264,13805064,398560,30386837,1,3.24,W,CPU,ep,MR,1686.0526808642,0.613561004529371,5.56249131566556,0.072958779446892,204.074118309049,2.52709910584663,0.071123162952992,7.3324898669205,0.050200531514447
5458979379,8882484804,1,563078655,40094753,291,2148260387,270488,29909647,2811693304,13631745,265050,30113855,1,3.46,W,CPU,ep,MR,1577.73970491329,0.614577958697063,5.5163892202715,0.048553031912818,206.260702793369,2.49712337299525,0.071206309534145,7.34473428389186,0.049549188817333
5432959745,8866058770,1,560965180,40031878,266,2146205675,185099,30468145,2815631389,14155105,137565,30863030,1,3.16,W,CPU,ep,MR,1719.2910585443,0.612781833048914,5.68070286705207,0.025320452655038,198.912787224115,2.6054131936146,0.071362500610109,7.36833694319964,0.034069643194089
5480817938,8912039668,1,564402943,40079599,287,2144636715,192202,29800878,2797097202,13678671,832915,30352152,1,3.4,W,CPU,ep,MR,1612.00527588235,0.614990298761763,5.537887290428,0.151969105601041,204.486035375805,2.49573533635592,0.071012384852146,7.31270395283836,0.035068123439644
5458536795,8887606109,1,563326494,40115668,292,2150460393,264479,30055620,2811262853,13823084,78021,30189243,1,3.46,W,CPU,ep,MR,1577.61179046243,0.614174022571999,5.5306475221809,0.014293390871976,203.374504054233,2.53237900908938,0.071212109544416,7.34916141570133,0.048452361856801
5470332167,8919702177,1,564606566,40156333,245,2145674100,230932,30221797,2786060315,13807019,588722,30443497,1,2.88,W,CPU,ep,MR,1899.42089131944,0.613286414551552,5.56520080876471,0.107620887000517,201.78579568841,2.52398183117497,0.071122681559463,7.34074856408989,0.042215352368017
5479172210,8915831762,1,560837775,39919028,289,2137934770,192805,30271549,2808507030,14235229,883329,30943470,1,3.43,W,CPU,ep,MR,1597.42630029155,0.614544145320538,5.64747170083928,0.16121577605972,197.292718648924,2.59806197987707,0.071177495132171,7.28559469752457,0.035188709646343
5456461387,8882150474,1,562710563,40099688,291,2146785162,274845,30159293,2810975910,13839934,1017355,30316626,1,3.46,W,CPU,ep,MR,1577.01196156069,0.614317602811645,5.55609649730671,0.186449592115477,203.106164379108,2.53643030132562,0.071261658544697,7.34902808907204,0.050370557126056
5457439689,8884307798,1,563290872,40098466,291,2147750871,264798,29951751,2807613817,13612436,1039821,30042837,1,3.46,W,CPU,ep,MR,1577.29470780347,0.614278547421394,5.50493247970367,0.190532751483422,206.253591715693,2.49428977244351,0.071186074536638,7.34748678594147,0.048520554525545
5478020195,8894609808,1,559220477,39824669,281,2131912900,183855,30219604,2802895500,14155877,416189,30980778,1,3.35,W,CPU,ep,MR,1635.22990895522,0.615880888903407,5.65546984077885,0.07597434569151,198.002250231476,2.58412282103681,0.071214611477827,7.26990182262371,0.033562307814749
5447550346,8883715191,1,561717900,40015062,290,2148337048,291039,30333459,2814677611,14005893,1120481,30434123,1,3.46,W,CPU,ep,MR,1574.43651618497,0.613206325155365,5.58675387412381,0.205685295010213,200.963809376525,2.57104425116221,0.071236935835586,7.34551485685342,0.053425665026428
5455203259,8881400789,1,563197095,40108099,290,2148021462,259533,30314336,2810413821,14126125,172044,30631749,1,3.46,W,CPU,ep,MR,1576.64834075144,0.614227799037794,5.61514347782802,0.031537596645214,198.951504464246,2.58947729888794,0.071215031746568,7.3522648186994,0.047575312537039
5468475122,8927744103,1,563058107,39986140,258,2148850632,177977,31606158,2791834488,15488543,344252,32054352,1,3.05,W,CPU,ep,MR,1792.94266295082,0.612525970604648,5.86166184994487,0.062952101329867,180.25158906167,2.83233308270685,0.071016009720645,7.31211884628192,0.032546001587168
5451046200,8880393658,1,563260126,40094377,290,2146667151,251692,30713855,2811097769,14435503,136599,30895419,1,3.46,W,CPU,ep,MR,1575.44687861272,0.613829342473953,5.66779621130344,0.025059226245413,194.735006393612,2.64820778807562,0.071182700761602,7.35535446388255,0.046173154797331
5455320471,8881740867,1,563598261,40128348,290,2151058366,256561,29902386,2807560518,13419600,86829,30036962,1,3.45,W,CPU,ep,MR,1581.25231043478,0.61421747748453,5.50599404007039,0.015916388498453,209.213427971027,2.45991048029853,0.071200269370597,7.35581863857838,0.047029501083182
5453340249,8882664563,1,562748802,40105123,291,2150801003,273085,30412972,2813379580,14134666,571042,30568484,1,3.46,W,CPU,ep,MR,1576.10989855491,0.613930674779214,5.60546061757387,0.104714170384786,199.041107869121,2.59192813112879,0.071266474237648,7.35423083262671,0.050076647986539
5455489529,8886092915,1,563019141,40111069,292,2147773434,255382,29905318,2810976334,13801294,965903,30300892,1,3.46,W,CPU,ep,MR,1576.73107774567,0.613935683678365,5.55420221025595,0.177051572524428,203.674839040455,2.52979937485643,0.071242815881459,7.35242342355892,0.046811931109473
5457006316,8999813868,1,562720964,40061834,294,2141983548,267414,35790268,2793220372,19676904,350801,36099050,1,3.5,W,CPU,ep,MR,1559.14466171429,0.606346575166748,6.61517467813024,0.064284514198096,141.954261300457,3.605805612192,0.071193071811698,7.3413574550094,0.049003791550679
5474813047,8907394642,1,560106296,39900103,277,2136273973,182600,29931141,2808100439,13732542,768796,30408418,1,3.3,W,CPU,ep,MR,1659.03425666667,0.614636857020486,5.55423860850604,0.140424155747432,204.485115647198,2.5083124998259,0.071236662192421,7.28793890448256,0.033352737058311
5477779031,8896555755,1,559880660,39878874,291,2137845443,191979,30328534,2810465327,14179642,317890,30851382,1,3.43,W,CPU,ep,MR,1597.02012565598,0.615719069474881,5.63209684534644,0.058032643923931,198.204251348518,2.5885750264394,0.071227454079232,7.28011732023442,0.035046868249622
5409679256,9092713331,2,559676747,39974198,303,2058049242,229695,29935496,2717299688,13600276,7874318,30673267,2,1.8,W,CPU,ep,MR,3005.37736444444,0.594946641235972,5.67007128305797,1.45559794349479,199.797392935261,2.51406328479006,0.071423724880962,7.38938412211107,0.042460003473448
5495883045,9216014921,2,560217356,39818864,301,2046732188,220133,29814669,2703565430,13508721,7526128,30483935,2,1.8,W,CPU,ep,MR,3053.26835833333,0.596340510742539,5.54668553722835,1.36941196498842,200.13481883296,2.45797097379826,0.071077526559174,7.2452167693463,0.040054163852754
5477232950,9174572047,2,566163058,40263176,300,2063637548,216020,29317516,2687257586,13238894,7223666,30073883,2,1.77,W,CPU,ep,MR,3094.48189265537,0.59700146469404,5.49070731052255,1.31885316289131,202.982030523094,2.41707703887234,0.071115865705247,7.35100667938544,0.039439622519616
5484148073,9095786963,2,559596053,39925679,306,2054355010,240015,29562369,2712973656,13284676,8721400,30331477,2,1.8,W,CPU,ep,MR,3046.74892944444,0.602932774844938,5.53075456684519,1.59029258216748,204.218277961766,2.42237733612704,0.071347320600205,7.28019711877681,0.043765229677452
5418680980,9087822041,2,561229561,40004184,300,2060527003,304550,29840925,2713946024,13505668,6642191,30316287,2,1.79,W,CPU,ep,MR,3027.19607821229,0.596257382192724,5.59477243851326,1.22579480587912,200.948670143528,2.49242722534295,0.071279538320684,7.38264240830063,0.056203714727638
5492729163,9191744755,2,563255561,40052779,303,2054384996,218004,32730305,2694070967,16550856,7110500,33498390,2,1.81,W,CPU,ep,MR,3034.6569961326,0.597571985450547,6.09867863605057,1.29452951146719,162.775325155388,3.01322994614217,0.071109424874369,7.29196321380683,0.039689559330271
5415140189,9091030985,2,561023511,40100364,299,2062798051,284454,29843631,2715309208,13489817,7282550,29974765,2,1.79,W,CPU,ep,MR,3025.21798268156,0.595657434006645,5.53536269677542,1.34484976303907,201.285844574467,2.49112978227275,0.071477154190068,7.40523100056718,0.052529387988482
5456803301,9093068200,2,559870569,39910910,301,2050139684,206544,29958045,2708420647,13731337,7312590,30646310,2,1.8,W,CPU,ep,MR,3031.55738944444,0.600105836773555,5.61616541948357,1.34008678646341,197.243767813724,2.51637016080159,0.071285958237251,7.31397263168457,0.03785073212409
5451866617,9204041770,2,559960574,40363192,305,2052354603,243635,29775927,2730822869,13609176,7652747,30409537,2,1.84,W,CPU,ep,MR,2962.9709875,0.592333971665581,5.57782116407196,1.40369299867631,200.660412430554,2.49624155469319,0.072082203415986,7.4035545686572,0.04468836402569
5458321539,9151308630,2,558509693,39808262,301,2048204913,226819,30549053,2712220292,14428303,7152335,31463624,2,1.81,W,CPU,ep,MR,3015.64725911602,0.596452568663942,5.76434051662049,1.31035428178721,187.979160958846,2.64335893312789,0.071275865932017,7.29313246124616,0.041554715745375
5460271781,9153649727,2,559074584,39864824,301,2053281415,222220,31300441,2716704448,15068003,7332307,31863011,2,1.8,W,CPU,ep,MR,3033.48432277778,0.596513078809881,5.8354258318923,1.34284652744101,180.296250803773,2.759570146752,0.071305019295959,7.30088640252612,0.040697607905389
5454495498,9097173930,2,559798243,39884091,301,2052715742,249095,29664880,2712203911,13497908,7803448,30337259,2,1.8,W,CPU,ep,MR,3030.27527666667,0.599581313930094,5.56188175627311,1.43064523618386,200.935130910657,2.47463913114408,0.071247260059728,7.31215031979113,0.045667834924666
5410301642,9088257875,2,560926930,40096217,300,2061729510,298646,29680522,2714752092,13264892,8007349,30013812,2,1.79,W,CPU,ep,MR,3022.51488379888,0.595306792172202,5.54753024618881,1.48001895824795,204.656931394541,2.45178418464232,0.071482068083271,7.41108715431582,0.055199510075671
5445139271,9157512749,2,563811082,40187965,300,2059430545,298837,29685300,2707368302,13361868,8046706,29947548,2,1.79,W,CPU,ep,MR,3041.97724636871,0.59460897519303,5.49986814102188,1.47777781237948,202.618997732952,2.45390748243361,0.071279132821302,7.38052104820075,0.054881424537947
5421137907,9097296644,2,560217551,39998952,303,2059493550,227281,29784607,2716390797,13547295,7945840,30366164,2,1.79,W,CPU,ep,MR,3028.56866312849,0.595906467508173,5.60143728511129,1.46571441942844,200.511673880284,2.49897627258424,0.071398962650494,7.37833139207761,0.041924961862071
5470613766,9195781531,2,566461197,40153769,283,2060418647,276822,29595688,2677911074,13300364,7518439,30261502,2,1.69,W,CPU,ep,MR,3237.04956568047,0.594904712292039,5.53164659294282,1.37433189795399,201.341186902855,2.43123798698093,0.070885294902203,7.33990201420482,0.050601634814809
5448426537,9198582207,2,562725950,40131749,306,2065075829,224618,32562455,2701124435,16540939,7082426,33342118,2,1.82,W,CPU,ep,MR,2993.6409543956,0.592311555671462,6.11958659506103,1.29990299986677,163.299340805259,3.03591117319308,0.071316684435825,7.36575022668788,0.041226214297767
5451238107,9151748695,2,558300169,39955156,303,2053610307,216495,30599766,2716712395,14369120,7264940,31076604,2,1.8,W,CPU,ep,MR,3028.465615,0.595649890384146,5.70083408392933,1.33271375371973,189.066024572138,2.6359369592659,0.071565724351411,7.3295561881058,0.0397148309706
5407885301,9087160973,2,559422545,39962220,301,2055675370,225166,29993156,2716515476,13622832,8204555,30690610,2,1.8,W,CPU,ep,MR,3004.38072277778,0.595112743910672,5.67515919657631,1.51714663742644,199.409012457909,2.51906822015639,0.071434768507587,7.38962048485207,0.041636607928494
5419021982,9096344972,2,561069926,40123211,301,2064433742,283825,29837972,2714425874,13561808,7597091,29945414,2,1.79,W,CPU,ep,MR,3027.3865821229,0.59573619939444,5.52598127475173,1.4019302791601,200.152212300897,2.50263018770681,0.071511961594605,7.40414250639222,0.052375687152177
5504792328,9218852396,2,559479504,39831085,303,2046447401,224180,30879654,2706003067,14665597,7131854,31638655,2,1.8,W,CPU,ep,MR,3058.21796,0.597123382774682,5.74747476649949,1.29557185358728,184.513666030779,2.66415082098625,0.071193108443165,7.2357107455989,0.040724515411728
5449943798,9107399545,2,560929839,39950923,302,2061365430,221818,32951447,2715617262,16641509,7518192,33478446,2,1.8,W,CPU,ep,MR,3027.74655444444,0.598408335010628,6.14289747580256,1.37949899644084,163.183354466233,3.05351937869654,0.071222673893089,7.33052018163216,0.040700970179069
5489568112,9209553632,2,565761611,40196861,300,2050438081,229582,30183170,2693771367,14250834,7468093,31168950,2,1.78,W,CPU,ep,MR,3084.02702921348,0.596073200868895,5.67785103747338,1.36041540019788,189.025524190374,2.5959845491029,0.071049113652216,7.32240864488612,0.04182150495558
5416750529,9089128850,2,559527820,39849194,300,2052559605,215865,29768601,2713978572,13499251,8465225,30612581,2,1.8,W,CPU,ep,MR,3009.30584944444,0.595959262806578,5.65146591782425,1.56278657373626,201.046604141222,2.49213083152495,0.071219325609225,7.35666037906986,0.039851383009853
5488316306,9097670345,2,559881801,39973559,304,2056188675,217547,29868343,2713305102,13642944,8693999,30682520,2,1.8,W,CPU,ep,MR,3049.06461444444,0.603266121751304,5.5905159778158,1.58409219062237,198.87973607456,2.48581591135429,0.071396424975064,7.28339198604491,0.039638203753339
5455520752,9097796691,2,560311687,39872265,301,2051970474,217223,30055864,2710702834,13702113,7367215,30627294,2,1.8,W,CPU,ep,MR,3030.84486222222,0.599652964040939,5.61400009133354,1.35041462307685,197.831008545908,2.51160496364656,0.071160866219805,7.30860843767898,0.039817097189185
5411854860,9093289392,2,560220795,40037767,303,2059825673,215530,29674243,2715481966,13397922,8161380,30154228,2,1.79,W,CPU,ep,MR,3023.38260335196,0.595148205088599,5.57188409151091,1.50805596438335,202.679338333213,2.47566173642728,0.071467834391974,7.39815978730812,0.039825532202096
5468539664,9159029134,2,555872252,39805983,266,2050787286,210152,29697770,2714036851,13407691,8291238,30226817,2,1.58,W,CPU,ep,MR,3461.10105316456,0.597065429533331,5.52740198612556,1.51617040552565,202.423881263373,2.45178636780571,0.071609947891409,7.2790882842173,0.038429272330866
5421547630,9100016491,2,561652681,40046968,300,2063137817,281631,29867395,2714141530,13479452,7267704,29998663,2,1.79,W,CPU,ep,MR,3028.79755865922,0.595773385175946,5.53322871019396,1.3405220235979,201.353996438431,2.48627383173981,0.071302015203948,7.38663030061769,0.051946606249773
5415407591,9086915469,2,560137833,40108651,304,2061357447,219617,29355501,2715481594,13250803,7652532,30017789,2,1.79,W,CPU,ep,MR,3025.36736927374,0.59595663781342,5.5430341106526,1.41310360695988,204.929587588013,2.44687085456353,0.071604966915349,7.40639560845938,0.040554103511061
5391288431,9090948343,4,561128146,39819702,302,2048199643,269355,29787981,2709000476,13337319,8129800,29357814,4,0.91,W,CPU,ep,MR,5924.49278131868,0.593039166826998,5.4454170604548,1.50795122613984,203.114319751968,2.47386486007875,0.070963651144315,7.38593427334291,0.049961155565561
5401008484,9084561873,4,559637976,39887799,308,2057988067,276133,30000839,2725484872,13586482,8567116,29572251,4,0.91,W,CPU,ep,MR,5935.17415824176,0.594526027727567,5.4753202272511,1.58620672886912,200.602692588118,2.51554539124475,0.071274289291619,7.38525020246941,0.051126192602367
5410276639,9084135595,4,560233055,39660632,300,2052006161,264324,29697507,2717789197,13280280,8973793,29357334,4,0.91,W,CPU,ep,MR,5945.35894395604,0.59557418341244,5.42621680162851,1.65865695948196,204.648486101197,2.45463973214771,0.070793095205709,7.3306107333045,0.048855912116327
5401651347,9085129948,4,559902475,39820335,303,2044876006,262335,29341387,2708952506,13250220,7661855,28927409,4,0.91,W,CPU,ep,MR,5935.8806010989,0.594559613116939,5.35528991815917,1.41842827457853,204.445851163226,2.45299430652054,0.071120126768506,7.37188175281169,0.048565703920468
5392109135,9086511809,4,560158618,39793304,304,2054722198,236217,30159292,2717396589,13723690,8255071,30439188,4,0.91,W,CPU,ep,MR,5925.39465384615,0.593419042240085,5.6451357414894,1.53095399097481,198.007721611316,2.54514321880468,0.071039349786456,7.37991442749239,0.043807904121733
5405012055,9079608682,4,560014481,40013288,304,2058371102,264303,29250141,2725019677,13253011,8289589,29060764,4,0.91,W,CPU,ep,MR,5939.57368681319,0.595291299911993,5.37663259661315,1.53368557103061,205.615137345015,2.45198546555323,0.071450452367856,7.40299699479579,0.048899613416311
5393048457,9086050509,4,560934768,39716608,304,2044196932,235928,29667110,2708941592,13353365,9580079,29993430,4,0.91,W,CPU,ep,MR,5926.42687582418,0.593552550875436,5.56149833237072,1.7763754723111,202.86583883538,2.476032823823,0.070804325682305,7.36440777728395,0.043746686476324
5394231653,9085300817,4,559882799,39782918,305,2045687073,226761,29692177,2712601791,13499504,7961917,29633192,4,0.92,W,CPU,ep,MR,5863.295275,0.593731760967844,5.4934963691297,1.47600576174217,200.940848715627,2.50258143668937,0.071055796089924,7.37508519454754,0.042037682952286
5433553341,9177846787,4,563223484,39996271,309,2034926538,266866,29647255,2713179924,13278377,8972993,29607161,4,0.93,W,CPU,ep,MR,5842.53047419355,0.592029205444613,5.44895009617243,1.65140423528972,204.330689209984,2.44377411367351,0.071013145112394,7.3609788088763,0.049114452965117
5390089959,9086050057,4,561165023,39676793,301,2053407728,282825,29747368,2715666060,13147833,7936471,29213255,4,0.91,W,CPU,ep,MR,5923.17577912088,0.59322697158678,5.41980843032531,1.47241902461168,206.548566596488,2.43926040196169,0.070704322924275,7.3610632293345,0.052471294941517
5445920434,9191497697,4,565967954,40045483,288,2051510087,285387,29615362,2709701189,13057389,9087948,29432890,4,0.86,W,CPU,ep,MR,6332.46562093023,0.592495435839307,5.40457583923636,1.66876253704738,207.522437219263,2.39764593666849,0.070755742824266,7.35329931557351,0.052403813727845
5378142311,9083829994,4,560979683,39825293,306,2048610418,265034,29719240,2709140632,13130129,7307977,29038508,4,0.91,W,CPU,ep,MR,5910.0464956044,0.592056689144594,5.39935656604086,1.35882923459516,206.330084951945,2.44138742352443,0.070992398132893,7.40502773951234,0.049279841379043
5459679414,9241005519,4,568925913,40185575,289,2057880629,275709,29799516,2679262888,12925348,8522240,29615528,4,0.86,W,CPU,ep,MR,6348.46443488372,0.590810102079758,5.42440787348398,1.56094146812848,207.287485644487,2.36741885738861,0.07063410908478,7.3604275915824,0.050499118921344
5386204338,9085783944,4,560707392,39819829,303,2048862997,288409,30032352,2708727400,13674702,8878784,29639517,4,0.91,W,CPU,ep,MR,5918.90586593407,0.592816687167308,5.50285788284923,1.64843059097473,198.08310265189,2.53883832507507,0.071017128663073,7.3929295105031,0.05354587050574
5420919152,9085420848,4,559889466,39734180,307,2043133146,248324,30398819,2711849324,14056922,7811114,30243694,4,0.92,W,CPU,ep,MR,5892.30342608696,0.596661315165529,5.57907121504328,1.4409205857863,192.919141473503,2.59308829478001,0.070967900653448,7.32978649669409,0.045808467722376
5402256216,9084154559,4,560418294,39738465,312,2045154556,246612,29566025,2710509420,13256604,8253877,30099289,4,0.91,W,CPU,ep,MR,5936.54529230769,0.594690037571828,5.57161448782347,1.52785737476765,204.46484031657,2.45390138304392,0.070908579226359,7.35590157355099,0.045649815584386
5430042999,9177422628,4,561917400,39953615,310,2037747946,288177,29761039,2716349569,13418898,9112088,29726115,4,0.93,W,CPU,ep,MR,5838.75591290323,0.591674070063323,5.47437930150358,1.67808763239593,202.427171664916,2.47123236454504,0.071102291902689,7.35788188184843,0.053070850461602
5381119229,9093082399,4,560975272,39952977,307,2054490270,264186,29622596,2711335378,13181777,8509280,29352627,4,0.91,W,CPU,ep,MR,5913.31783406593,0.591781641568736,5.45474384618955,1.58132158717868,205.688154032647,2.44963481369463,0.071220567098366,7.42465931337943,0.049094990978131
5396556468,9079374500,4,561251432,39879520,303,2050457352,263771,29479843,2714525169,13119203,8647526,29220671,4,0.91,W,CPU,ep,MR,5930.28183296703,0.594375357905988,5.41468826894892,1.60241554985615,206.912353517207,2.43103228471582,0.07105464276125,7.38980871162451,0.048877650324626
5439625886,9200043367,4,566640775,40136996,287,2063963288,276208,29632261,2697193057,13082036,7871334,29357168,4,0.86,W,CPU,ep,MR,6325.14637906977,0.591260896172687,5.3969093859114,1.44703591110163,206.175327525471,2.40495142021978,0.070833229394761,7.37863170026101,0.050777021396063
5418590796,9187419584,4,563765473,40048880,307,2045650311,222768,29368376,2699115879,13030106,7379070,29924608,4,0.94,W,CPU,ep,MR,5764.45829361702,0.589783752277575,5.52258126265787,1.36180610011135,207.144583397863,2.40470382255453,0.071038192152644,7.39101391999633,0.041111796108399
5391129474,9085674749,4,560940606,39807365,303,2046606782,256172,29589538,2710370987,13155319,8923469,29172772,4,0.91,W,CPU,ep,MR,5924.3181032967,0.593365888933386,5.41125419834426,1.65521326153185,206.028526332201,2.440178642239,0.070965383097975,7.38386365825203,0.047517315478222
5493544316,9245553135,4,570940788,40107735,300,2060031734,243674,29201649,2653032745,13081053,7346294,29419443,4,0.9,W,CPU,ep,MR,6103.93812888889,0.594182331309483,5.35527544836866,1.3372594407956,202.814922086165,2.38116819443894,0.070248501846395,7.30088494657008,0.044356427468929
5449756969,9197582369,4,566837747,39930111,290,2055402607,282919,29735499,2716535147,12940800,8325448,29446482,4,0.86,W,CPU,ep,MR,6336.92670813953,0.592520594038727,5.40326516714437,1.52767326091014,209.920186309965,2.37456460418538,0.070443634375676,7.32695260121424,0.051914058114763
5458523814,9193882591,4,568759296,40033736,286,2055725225,250692,29523750,2674381968,12901137,7282378,29426076,4,0.86,W,CPU,ep,MR,6347.12071395349,0.593712586600074,5.39084869878705,1.33412956472264,207.298160464461,2.36348460492399,0.070387835911521,7.33416897391226,0.045926702629203
